index,image,baseline_miou,repa_miou,delta_miou,num_gr_truth_classes,valid_fraction
225,ADE_val_00000226.jpg,0.22011975422509947,0.27634258609145973,0.05622283186636026,4,0.9828427255675933
226,ADE_val_00000227.jpg,0.12538849328407398,0.13760020106651633,0.01221170778244235,8,0.9591967922606924
227,ADE_val_00000228.jpg,0.16534264941809718,0.25748351526541063,0.09214086584731346,9,0.8723555555555556
228,ADE_val_00000229.jpg,0.038765118945974536,0.07483820255263608,0.036073083606661546,6,0.412556320271164
229,ADE_val_00000230.jpg,0.162533241077069,0.14759485717983226,-0.014938383897236757,7,0.9795018796992481
230,ADE_val_00000231.jpg,0.1715518991000734,0.23380602465344758,0.06225412555337417,4,0.4063083333333333
231,ADE_val_00000232.jpg,0.19797238760736344,0.21892097598488558,0.020948588377522143,8,0.9917037037037038
232,ADE_val_00000233.jpg,0.0883005015379572,0.07934497470072392,-0.008955526837233274,8,0.981199852195946
233,ADE_val_00000234.jpg,0.29001173998486945,0.22614524632415242,-0.06386649366071703,5,0.9918703258547008
234,ADE_val_00000235.jpg,0.1751509468135163,0.25704979994132904,0.08189885312781273,3,0.9617069440195779
235,ADE_val_00000236.jpg,0.23745755830168522,0.26975102054818195,0.032293462246496735,7,0.9651078799249531
236,ADE_val_00000237.jpg,0.15140651976741196,0.37270407791499754,0.2212975581475856,3,0.4932650862068966
237,ADE_val_00000238.jpg,0.18455113211823987,0.24728740661080809,0.06273627449256822,5,0.9578463648834019
238,ADE_val_00000239.jpg,0.14835448633273143,0.172493243126808,0.024138756794076566,5,0.6420833333333333
239,ADE_val_00000240.jpg,0.338540708099726,0.1925980992332988,-0.14594260886642718,4,0.9359342716942148
240,ADE_val_00000241.jpg,0.20606108161017817,0.1995672892231155,-0.006493792387062658,5,0.9755206378986867
241,ADE_val_00000242.jpg,0.24375831011810736,0.2938750720659128,0.05011676194780543,5,0.6367136835278858
242,ADE_val_00000243.jpg,0.10480855088670427,0.13882664462776362,0.03401809374105935,6,0.9213717057101025
243,ADE_val_00000244.jpg,0.18018325999620918,0.27392910364736,0.09374584365115082,17,0.886567717486819
244,ADE_val_00000245.jpg,0.28976661103554285,0.45962241016513694,0.1698557991295941,7,0.829141737539557
245,ADE_val_00000246.jpg,0.15587114295777205,0.24657057223985426,0.09069942928208222,16,0.9800382226469183
246,ADE_val_00000247.jpg,0.14177640726214638,0.1512991565332115,0.009522749271065112,8,0.985935960591133
247,ADE_val_00000248.jpg,0.07329190891196168,0.06404302838423148,-0.009248880527730194,7,0.7707672119140625
248,ADE_val_00000249.jpg,0.5478397714308716,0.6942750829428632,0.14643531151199163,4,0.9953616855783309
249,ADE_val_00000250.jpg,0.23642836047831386,0.28086224452600966,0.0444338840476958,7,0.7973264156394453
250,ADE_val_00000251.jpg,0.159137752916766,0.23217414011542795,0.07303638719866196,11,0.9736124674479166
251,ADE_val_00000252.jpg,0.23945206896034674,0.2554072193856765,0.015955150425329773,8,0.5776576576576576
252,ADE_val_00000253.jpg,0.3481561229948302,0.4500198779302482,0.10186375493541805,6,0.9068426935927673
253,ADE_val_00000254.jpg,0.08832860354184502,0.055568584316757326,-0.03276001922508769,4,0.9415435791015625
